Team,TeamID,Conference,ConfID
Iowa St.,134,Big 12,7
iowa st.,134,Big 12,7
iowa state,134,Big 12,7
Iowa State,134,Big 12,7
iowa-st,134,Big 12,7
Iowa-St,134,Big 12,7
iowa-state,134,Big 12,7
Iowa-State,134,Big 12,7
ipfw,135,Horizon,14
Ipfw,135,Horizon,14
iupu - ft. wayne,135,Horizon,14
Iupu - Ft. Wayne,135,Horizon,14
iupu-fort wayne,135,Horizon,14
Iupu-Fort Wayne,135,Horizon,14
iupu-fort-wayne,135,Horizon,14
Iupu-Fort-Wayne,135,Horizon,14
iupui,136,Horizon,14
Iupui,136,Horizon,14
jackson st,137,SWAC,32
Jackson St,137,SWAC,32
jackson st.,137,SWAC,32
Jackson St.,137,SWAC,32
jackson state,137,SWAC,32
Jackson State,137,SWAC,32
jackson-st,137,SWAC,32
Jackson-St,137,SWAC,32
jackson-state,137,SWAC,32
Jackson-State,137,SWAC,32
jacksonville,138,A-Sun,5
Jacksonville,138,A-Sun,5
jacksonville st,139,C-USA,13
Jacksonville St,139,C-USA,13
jacksonville st.,139,C-USA,13
Jacksonville St.,139,C-USA,13
Jacksonville St.,139,C-USA,13
jacksonville st.,139,C-USA,13
jacksonville state,139,C-USA,13
Jacksonville State,139,C-USA,13
jacksonville-st,139,C-USA,13
Jacksonville-St,139,C-USA,13
jacksonville-state,139,C-USA,13
Jacksonville-State,139,C-USA,13
james madison,140,Sunbelt,31
James Madison,140,Sunbelt,31
James Madison,140,Sunbelt,31
james madison,140,Sunbelt,31
james-madison,140,Sunbelt,31
James-Madison,140,Sunbelt,31
kansas,141,Big 12,7
Kansas,141,Big 12,7
Kansas,141,Big 12,7
kansas,141,Big 12,7
kansas city,181,Summit,30
Kansas City,181,Summit,30
kansas st,142,Big 12,7
Kansas St,142,Big 12,7
kansas st.,142,Big 12,7
Kansas St.,142,Big 12,7
Kansas St.,142,Big 12,7
kansas st.,142,Big 12,7
kansas state,142,Big 12,7
Kansas State,142,Big 12,7
kansas-st,142,Big 12,7
Kansas-St,142,Big 12,7
kansas-state,142,Big 12,7
Kansas-State,142,Big 12,7
kennesaw,143,A-Sun,5
Kennesaw,143,A-Sun,5
kennesaw st.,143,A-Sun,5
Kennesaw St.,143,A-Sun,5
Kennesaw St.,143,A-Sun,5
kennesaw st.,143,A-Sun,5
kennesaw state,143,A-Sun,5
Kennesaw State,143,A-Sun,5
kennesaw-st,143,A-Sun,5
Kennesaw-St,143,A-Sun,5
kennesaw-state,143,A-Sun,5
Kennesaw-State,143,A-Sun,5
kent,144,MAC,18
Kent,144,MAC,18
kent st.,144,MAC,18
Kent St.,144,MAC,18
Kent St.,144,MAC,18
kent st.,144,MAC,18
kent state,144,MAC,18
Kent State,144,MAC,18
kent-st,144,MAC,18
Kent-St,144,MAC,18
kent-state,144,MAC,18
Kent-State,144,MAC,18
kentucky,145,SEC,27
Kentucky,145,SEC,27
Kentucky,145,SEC,27
kentucky,145,SEC,27
la salle,146,A-10,1
La Salle,146,A-10,1
La Salle,146,A-10,1
la salle,146,A-10,1
la.-lafayette,317,Sunbelt,31
La.-Lafayette,317,Sunbelt,31
la.-monroe,318,Sunbelt,31
La.-Monroe,318,Sunbelt,31
lafayette,147,Patriot,26
Lafayette,147,Patriot,26
Lafayette,147,Patriot,26
lafayette,147,Patriot,26
lamar,148,Southland,29
Lamar,148,Southland,29
Lamar,148,Southland,29
lamar,148,Southland,29
lamar university,148,Southland,29
Lamar University,148,Southland,29
lamar-university,148,Southland,29
Lamar-University,148,Southland,29
la-monroe,318,Sunbelt,31
La-Monroe,318,Sunbelt,31
la-salle,146,A-10,1
La-Salle,146,A-10,1
le moyne,377,NEC,23
Le Moyne,377,NEC,23
lehigh,149,Patriot,26
Lehigh,149,Patriot,26
Lehigh,149,Patriot,26
lehigh,149,Patriot,26
liberty,150,C-USA,13
Liberty,150,C-USA,13
Liberty,150,C-USA,13
liberty,150,C-USA,13
lindenwood,372,OVC,24
Lindenwood,372,OVC,24
lipscomb,151,A-Sun,5
Lipscomb,151,A-Sun,5
Lipscomb,151,A-Sun,5
lipscomb,151,A-Sun,5
little rock,13,OVC,24
Little Rock,13,OVC,24
Little Rock,13,OVC,24
little rock,13,OVC,24
little-rock,13,OVC,24
Little-Rock,13,OVC,24
liu,153,NEC,23
Liu,153,NEC,23
liu brooklyn,153,NEC,23
Liu Brooklyn,153,NEC,23
LIU Brooklyn,153,NEC,23
liu brooklyn,153,NEC,23
liu-brooklyn,153,NEC,23
Liu-Brooklyn,153,NEC,23
LMU (CA),153,NEC,23
lmu (ca),157,WCC,34
Lmu (Ca),157,WCC,34
long beach st,152,Big West,11
Long Beach St,152,Big West,11
long beach st.,152,Big West,11
Long Beach St.,152,Big West,11
Long Beach St.,152,Big West,11
long beach st.,152,Big West,11
long beach state,152,Big West,11
Long Beach State,152,Big West,11
long island,153,NEC,23
Long Island,153,NEC,23
long island university,153,NEC,23
Long Island University,153,NEC,23
longbeach state,152,Big West,11
Longbeach State,152,Big West,11
long-beach-st,152,Big West,11
Long-Beach-St,152,Big West,11
long-beach-state,152,Big West,11
Long-Beach-State,152,Big West,11
long-island,153,NEC,23
Long-Island,153,NEC,23
long-island-university,153,NEC,23
Long-Island-University,153,NEC,23
longwood,154,Big South,10
Longwood,154,Big South,10
Longwood,154,Big South,10
longwood,154,Big South,10
louisiana,317,Sunbelt,31
Louisiana,317,Sunbelt,31
Louisiana Lafayette,317,Sunbelt,31
louisiana lafayette,317,Sunbelt,31
louisiana state,160,SEC,27
Louisiana State,160,SEC,27
louisiana tech,155,C-USA,13
Louisiana Tech,155,C-USA,13
Louisiana Tech,155,C-USA,13
louisiana tech,155,C-USA,13
louisiana-lafayette,317,Sunbelt,31
Louisiana-Lafayette,317,Sunbelt,31
louisiana-monroe,318,Sunbelt,31
Louisiana-Monroe,318,Sunbelt,31
louisiana-state,160,SEC,27
Louisiana-State,160,SEC,27
louisiana-tech,155,C-USA,13
Louisiana-Tech,155,C-USA,13
louisville,156,ACC,3
Louisville,156,ACC,3
Louisville,156,ACC,3
louisville,156,ACC,3
loy marymount,157,WCC,34
Loy Marymount,157,WCC,34
loyola (il),159,A-10,1
Loyola (Il),159,A-10,1
loyola (md),158,Patriot,26
Loyola (Md),158,Patriot,26
loyola chicago,159,A-10,1
Loyola Chicago,159,A-10,1
Loyola Chicago,159,A-10,1
loyola chicago,159,A-10,1
loyola maryland,158,Patriot,26
Loyola Maryland,158,Patriot,26
loyola marymount,157,WCC,34
Loyola Marymount,157,WCC,34
loyola md,158,Patriot,26
Loyola Md,158,Patriot,26
Loyola MD,158,Patriot,26
loyola md,158,Patriot,26
loyola-c,159,A-10,1
Loyola-C,159,A-10,1
loyola-chicago,159,A-10,1
Loyola-Chicago,159,A-10,1
loyola-il,159,A-10,1
Loyola-Il,159,A-10,1
loyola-maryland,158,Patriot,26
Loyola-Maryland,158,Patriot,26
loyola-marymount,157,WCC,34
Loyola-Marymount,157,WCC,34
loyola-md,158,Patriot,26
Loyola-Md,158,Patriot,26
lsu,160,SEC,27
Lsu,160,SEC,27
LSU,160,SEC,27
lsu,160,SEC,27
ma lowell,161,Am. East,4
Ma Lowell,161,Am. East,4
maine,162,Am. East,4
Maine,162,Am. East,4
manhattan,163,MAAC,17
Manhattan,163,MAAC,17
Manhattan,163,MAAC,17
manhattan,163,MAAC,17
marist,164,MAAC,17
Marist,164,MAAC,17
marquette,165,Big East,8
Marquette,165,Big East,8
Marquette,165,Big East,8
marquette,165,Big East,8
marshall,166,Sunbelt,31
Marshall,166,Sunbelt,31
Marshall,166,Sunbelt,31
marshall,166,Sunbelt,31
maryland,167,Big 10,6
Maryland,167,Big 10,6
Maryland,167,Big 10,6
maryland,167,Big 10,6
maryland - e. shore,170,MEAC,19
Maryland - E. Shore,170,MEAC,19
maryland-baltimore county,319,Am. East,4
Maryland-Baltimore County,319,Am. East,4
maryland-baltimore-county,319,Am. East,4
Maryland-Baltimore-County,319,Am. East,4
maryland-eastern shore,170,MEAC,19
Maryland-Eastern Shore,170,MEAC,19
maryland-eastern-shore,170,MEAC,19
Maryland-Eastern-Shore,170,MEAC,19
massachusetts,168,A-10,1
Massachusetts,168,A-10,1
Massachusetts,168,A-10,1
massachusetts,168,A-10,1
massachusetts lowell,161,Am. East,4
Massachusetts Lowell,161,Am. East,4
massachusetts-lowell,161,Am. East,4
Massachusetts-Lowell,161,Am. East,4
mcneese,169,Southland,29
Mcneese,169,Southland,29
McNeese,169,Southland,29
mcneese st,169,Southland,29
Mcneese St,169,Southland,29
mcneese st.,169,Southland,29
Mcneese St.,169,Southland,29
McNeese St.,169,Southland,29
mcneese st.,169,Southland,29
mcneese state,169,Southland,29
Mcneese State,169,Southland,29
mcneese-state,169,Southland,29
Mcneese-State,169,Southland,29
md baltimore co,319,Am. East,4
Md Baltimore Co,319,Am. East,4
md baltimore cty,319,Am. East,4
Md Baltimore Cty,319,Am. East,4
md e shore,170,MEAC,19
Md E Shore,170,MEAC,19
md. eastern shore,170,MEAC,19
Md. Eastern Shore,170,MEAC,19
memphis,171,AAC,2
Memphis,171,AAC,2
Memphis,171,AAC,2
memphis,171,AAC,2
mercer,172,Southern,28
Mercer,172,Southern,28
Mercer,172,Southern,28
mercer,172,Southern,28
merrimack,366,NEC,23
Merrimack,366,NEC,23
miami - florida,173,ACC,3
Miami - Florida,173,ACC,3
Miami (FL),173,ACC,3
miami (fl),173,ACC,3
Miami (Fl),173,ACC,3
miami (fla.),173,ACC,3
Miami (Fla.),173,ACC,3
Miami (OH),173,ACC,3
miami (oh),174,MAC,18
Miami (Oh),174,MAC,18
miami (ohio),174,MAC,18
Miami (Ohio),174,MAC,18
miami fl,173,ACC,3
Miami Fl,173,ACC,3
Miami FL,173,ACC,3
miami fl,173,ACC,3
miami oh,174,MAC,18
Miami Oh,174,MAC,18
miami-fl,173,ACC,3
Miami-Fl,173,ACC,3
miami-florida,173,ACC,3
Miami-Florida,173,ACC,3
miami-oh,174,MAC,18
Miami-Oh,174,MAC,18
miami-ohio,174,MAC,18
Miami-Ohio,174,MAC,18
michigan,175,Big 10,6
Michigan,175,Big 10,6
Michigan,175,Big 10,6
michigan,175,Big 10,6
michigan st,176,Big 10,6
Michigan St,176,Big 10,6
michigan st.,176,Big 10,6
Michigan St.,176,Big 10,6
Michigan St.,176,Big 10,6
michigan st.,176,Big 10,6
michigan state,176,Big 10,6
Michigan State,176,Big 10,6
michigan-st,176,Big 10,6
Michigan-St,176,Big 10,6
michigan-state,176,Big 10,6
Michigan-State,176,Big 10,6
middle tenn st,191,C-USA,13
Middle Tenn St,191,C-USA,13
middle tenn st.,191,C-USA,13
Middle Tenn St.,191,C-USA,13
middle tenn.,191,C-USA,13
Middle Tenn.,191,C-USA,13
middle tennessee,191,C-USA,13
Middle Tennessee,191,C-USA,13
Middle Tennessee,191,C-USA,13
middle tennessee,191,C-USA,13
middle tennessee st.,191,C-USA,13
Middle Tennessee St.,191,C-USA,13
middle tennessee state,191,C-USA,13
Middle Tennessee State,191,C-USA,13
middle-tenn,191,C-USA,13
Middle-Tenn,191,C-USA,13
middle-tennessee,191,C-USA,13
Middle-Tennessee,191,C-USA,13
middle-tennessee-state,191,C-USA,13
Middle-Tennessee-State,191,C-USA,13
milwaukee,353,Horizon,14
Milwaukee,353,Horizon,14
Milwaukee,353,Horizon,14
milwaukee,353,Horizon,14
minnesota,177,Big 10,6
Minnesota,177,Big 10,6
Minnesota,177,Big 10,6
minnesota,177,Big 10,6
miss valley st.,189,SWAC,32
Miss Valley St.,189,SWAC,32
mississippi,178,SEC,27
Mississippi,178,SEC,27
Mississippi,178,SEC,27
mississippi,178,SEC,27
mississippi st,179,SEC,27
Mississippi St,179,SEC,27
mississippi st.,179,SEC,27
Mississippi St.,179,SEC,27
Mississippi St.,179,SEC,27
mississippi st.,179,SEC,27
mississippi state,179,SEC,27
Mississippi State,179,SEC,27
mississippi val.,189,SWAC,32
Mississippi Val.,189,SWAC,32
Mississippi Valley St.,189,SWAC,32
mississippi valley st.,189,SWAC,32
mississippi valley state,189,SWAC,32
Mississippi Valley State,189,SWAC,32
mississippi-st,179,SEC,27
Mississippi-St,179,SEC,27
mississippi-state,179,SEC,27
Mississippi-State,179,SEC,27
mississippi-val,189,SWAC,32
Mississippi-Val,189,SWAC,32
mississippi-valley-state,189,SWAC,32
Mississippi-Valley-State,189,SWAC,32
missouri,180,SEC,27
Missouri,180,SEC,27
Missouri,180,SEC,27
missouri,180,SEC,27
missouri kc,181,Summit,30
Missouri Kc,181,Summit,30
missouri st,182,MVC,20
Missouri St,182,MVC,20
missouri st.,182,MVC,20
Missouri St.,182,MVC,20
missouri state,182,MVC,20
Missouri State,182,MVC,20
missouri-kansas city,181,Summit,30
Missouri-Kansas City,181,Summit,30
missouri-kansas-city,181,Summit,30
Missouri-Kansas-City,181,Summit,30
missouri-st,182,MVC,20
Missouri-St,182,MVC,20
missouri-state,182,MVC,20
Missouri-State,182,MVC,20
mo kansas city,181,Summit,30
Mo Kansas City,181,Summit,30
monmouth,183,CAA,12
Monmouth,183,CAA,12
monmouth nj,183,CAA,12
Monmouth Nj,183,CAA,12
monmouth-nj,183,CAA,12
Monmouth-Nj,183,CAA,12
montana,184,Big Sky,9
Montana,184,Big Sky,9
Montana,184,Big Sky,9
montana,184,Big Sky,9
montana st,185,Big Sky,9
Montana St,185,Big Sky,9
montana st.,185,Big Sky,9
Montana St.,185,Big Sky,9
Montana St.,185,Big Sky,9
montana st.,185,Big Sky,9
montana state,185,Big Sky,9
Montana State,185,Big Sky,9
montana-st,185,Big Sky,9
Montana-St,185,Big Sky,9
montana-state,185,Big Sky,9
Montana-State,185,Big Sky,9
morehead st,186,OVC,24
Morehead St,186,OVC,24
morehead st.,186,OVC,24
Morehead St.,186,OVC,24
Morehead St.,186,OVC,24
morehead st.,186,OVC,24
morehead state,186,OVC,24
Morehead State,186,OVC,24
morehead-st,186,OVC,24
Morehead-St,186,OVC,24
morehead-state,186,OVC,24
Morehead-State,186,OVC,24
morgan st,187,MEAC,19
Morgan St,187,MEAC,19
morgan st.,187,MEAC,19
Morgan St.,187,MEAC,19
Morgan St.,187,MEAC,19
morgan st.,187,MEAC,19
morgan state,187,MEAC,19
Morgan State,187,MEAC,19
morgan-st,187,MEAC,19
Morgan-St,187,MEAC,19
morgan-state,187,MEAC,19
Morgan-State,187,MEAC,19
morris brown,188,NA,22
Morris Brown,188,NA,22
morris-brown,188,NA,22
Morris-Brown,188,NA,22
mount saint mary`s,190,MAAC,17
Mount Saint Mary`S,190,MAAC,17
mount st. marys,190,MAAC,17
Mount St. Marys,190,MAAC,17
mount st. mary's,190,MAAC,17
Mount St. Mary'S,190,MAAC,17
Mount St. Mary's,190,MAAC,17
mount st. mary's,190,MAAC,17
mount-st-marys,190,MAAC,17
Mount-St-Marys,190,MAAC,17
ms valley st,189,SWAC,32
Ms Valley St,189,SWAC,32
ms valley state,189,SWAC,32
Ms Valley State,189,SWAC,32
mt st mary's,190,MAAC,17
Mt St Mary'S,190,MAAC,17
mt st. mary's,190,MAAC,17
Mt St. Mary'S,190,MAAC,17
mt. st. mary`s,190,MAAC,17
Mt. St. Mary`S,190,MAAC,17
mt. st. mary's,190,MAAC,17
Mt. St. Mary'S,190,MAAC,17
mt-st-marys,190,MAAC,17
Mt-St-Marys,190,MAAC,17
mtsu,191,C-USA,13
Mtsu,191,C-USA,13
murray st,192,MVC,20
Murray St,192,MVC,20
murray st.,192,MVC,20
Murray St.,192,MVC,20
Murray St.,192,MVC,20
murray st.,192,MVC,20
murray state,192,MVC,20
Murray State,192,MVC,20
murray-st,192,MVC,20
Murray-St,192,MVC,20
murray-state,192,MVC,20
Murray-State,192,MVC,20
mvsu(miss. valley st,189,SWAC,32
Mvsu(Miss. Valley St,189,SWAC,32
n colorado,193,Big Sky,9
N Colorado,193,Big Sky,9
n dakota st,194,Summit,30
N Dakota St,194,Summit,30
n illinois,195,MAC,18
N Illinois,195,MAC,18
n kentucky,196,Horizon,14
N Kentucky,196,Horizon,14
n. carolina a&t,198,CAA,12
N. Carolina A&T,198,CAA,12
n.c. a&t,198,CAA,12
N.C. A&T,198,CAA,12
n.c. asheville,320,Big South,10
N.C. Asheville,320,Big South,10
n.c. central,199,MEAC,19
N.C. Central,199,MEAC,19
n.c. state,200,ACC,3
N.C. State,200,ACC,3
n.j.i.t.,211,Am. East,4
N.J.I.T.,211,Am. East,4
navy,197,Patriot,26
Navy,197,Patriot,26
nc a&t,198,CAA,12
Nc A&T,198,CAA,12
nc asheville,320,Big South,10
Nc Asheville,320,Big South,10
nc central,199,MEAC,19
Nc Central,199,MEAC,19
nc charlotte,49,AAC,2
Nc Charlotte,49,AAC,2
nc greensboro,321,Southern,28
Nc Greensboro,321,Southern,28
nc state,200,ACC,3
NC State,200,ACC,3
Nc State,200,ACC,3
nc wilmington,322,CAA,12
Nc Wilmington,322,CAA,12
nc-at,198,CAA,12
Nc-At,198,CAA,12
nc-central,199,MEAC,19
Nc-Central,199,MEAC,19
nc-greensboro,321,Southern,28
Nc-Greensboro,321,Southern,28
nc-state,200,ACC,3
Nc-State,200,ACC,3
nc-wilmington,322,CAA,12
Nc-Wilmington,322,CAA,12
ne illinois,201,NA,22
Ne Illinois,201,NA,22
ne omaha,202,Summit,30
Ne Omaha,202,Summit,30
nebraska,203,Big 10,6
Nebraska,203,Big 10,6
Nebraska,203,Big 10,6
nebraska,203,Big 10,6
nebraska omaha,202,Summit,30
Nebraska Omaha,202,Summit,30
nebraska-omaha,202,Summit,30
Nebraska-Omaha,202,Summit,30
nevada,204,MWC,21
Nevada,204,MWC,21
Nevada,204,MWC,21
nevada,204,MWC,21
nevada-las vegas,323,MWC,21
Nevada-Las Vegas,323,MWC,21
nevada-las-vegas,323,MWC,21
Nevada-Las-Vegas,323,MWC,21
new hampshire,205,Am. East,4
New Hampshire,205,Am. East,4
new jersey tech,211,Am. East,4
New Jersey Tech,211,Am. East,4
new mexico,206,MWC,21
New Mexico,206,MWC,21
New Mexico,206,MWC,21
new mexico,206,MWC,21
new mexico st,207,C-USA,13
New Mexico St,207,C-USA,13
new mexico st.,207,C-USA,13
New Mexico St.,207,C-USA,13
New Mexico St.,207,C-USA,13
new mexico st.,207,C-USA,13
new mexico state,207,C-USA,13
New Mexico State,207,C-USA,13
new orleans,208,Southland,29
New Orleans,208,Southland,29
New Orleans,208,Southland,29
new orleans,208,Southland,29
new-hampshire,205,Am. East,4
New-Hampshire,205,Am. East,4
new-jersey-tech,211,Am. East,4
New-Jersey-Tech,211,Am. East,4
new-mexico,206,MWC,21
New-Mexico,206,MWC,21
new-mexico-st,207,C-USA,13
New-Mexico-St,207,C-USA,13
new-mexico-state,207,C-USA,13
New-Mexico-State,207,C-USA,13
neworleans,208,Southland,29
Neworleans,208,Southland,29
new-orleans,208,Southland,29
New-Orleans,208,Southland,29
niagara,209,MAAC,17
Niagara,209,MAAC,17
nicholls,210,Southland,29
Nicholls,210,Southland,29
nicholls st,210,Southland,29
Nicholls St,210,Southland,29
nicholls st.,210,Southland,29
Nicholls St.,210,Southland,29
nicholls state,210,Southland,29
Nicholls State,210,Southland,29
nicholls-st,210,Southland,29
Nicholls-St,210,Southland,29
nicholls-state,210,Southland,29
Nicholls-State,210,Southland,29
niu,195,MAC,18
Niu,195,MAC,18
njit,211,Am. East,4
Njit,211,Am. East,4
no.carolina a&t,198,CAA,12
No.Carolina A&T,198,CAA,12
norfolk st,212,MEAC,19
Norfolk St,212,MEAC,19
norfolk st.,212,MEAC,19
Norfolk St.,212,MEAC,19
Norfolk St.,212,MEAC,19
norfolk st.,212,MEAC,19
norfolk state,212,MEAC,19
Norfolk State,212,MEAC,19
norfolk-st,212,MEAC,19
Norfolk-St,212,MEAC,19
norfolk-state,212,MEAC,19
Norfolk-State,212,MEAC,19
north ala.,365,A-Sun,5
North Ala.,365,A-Sun,5
north alabama,365,A-Sun,5
North Alabama,365,A-Sun,5
North Caroloina,213,ACC,3
north carolina,213,ACC,3
North Carolina,213,ACC,3
North Carolina,213,ACC,3
north carolina,213,ACC,3
north carolina a&t,198,CAA,12
North Carolina A&T,198,CAA,12
North Carolina A&T,198,CAA,12
north carolina a&t,198,CAA,12
north carolina central,199,MEAC,19
North Carolina Central,199,MEAC,19
North Carolina Central,199,MEAC,19
north carolina central,199,MEAC,19
north carolina st.,200,ACC,3
North Carolina St.,200,ACC,3
North Carolina St.,200,ACC,3
north carolina st.,200,ACC,3
north carolina state,200,ACC,3
North Carolina State,200,ACC,3
north carolina-asheville,320,Big South,10
North Carolina-Asheville,320,Big South,10
north carolina-greensboro,321,Southern,28
North Carolina-Greensboro,321,Southern,28
north carolina-wilmington,322,CAA,12
North Carolina-Wilmington,322,CAA,12
north dakota,214,Summit,30
North Dakota,214,Summit,30
North Dakota,214,Summit,30
north dakota,214,Summit,30
north dakota st.,194,Summit,30
North Dakota St.,194,Summit,30
North Dakota St.,194,Summit,30
north dakota st.,194,Summit,30
north dakota state,194,Summit,30
North Dakota State,194,Summit,30
north florida,215,A-Sun,5
North Florida,215,A-Sun,5
North Florida,215,A-Sun,5
north florida,215,A-Sun,5
north texas,216,AAC,2
North Texas,216,AAC,2
North Texas,216,AAC,2
north texas,216,AAC,2
north-carolina,213,ACC,3
North-Carolina,213,ACC,3
north-carolina-asheville,320,Big South,10
North-Carolina-Asheville,320,Big South,10
north-carolina-at,198,CAA,12
North-Carolina-At,198,CAA,12
north-carolina-central,199,MEAC,19
North-Carolina-Central,199,MEAC,19
north-carolina-charlotte,49,AAC,2
North-Carolina-Charlotte,49,AAC,2
north-carolina-greensboro,321,Southern,28
North-Carolina-Greensboro,321,Southern,28
north-carolina-st,200,ACC,3
North-Carolina-St,200,ACC,3
north-carolina-state,200,ACC,3
North-Carolina-State,200,ACC,3
north-carolina-wilmington,322,CAA,12
North-Carolina-Wilmington,322,CAA,12
north-dakota,214,Summit,30
North-Dakota,214,Summit,30
north-dakota-st,194,Summit,30
North-Dakota-St,194,Summit,30
north-dakota-state,194,Summit,30
North-Dakota-State,194,Summit,30
northeastern,217,CAA,12
Northeastern,217,CAA,12
Northeastern,217,CAA,12
northeastern,217,CAA,12
northeastern illinois,201,NA,22
Northeastern Illinois,201,NA,22
northern ariz.,218,Big Sky,9
Northern Ariz.,218,Big Sky,9
northern arizona,218,Big Sky,9
Northern Arizona,218,Big Sky,9
northern colo.,193,Big Sky,9
Northern Colo.,193,Big Sky,9
northern colorado,193,Big Sky,9
Northern Colorado,193,Big Sky,9
Northern Colorado,193,Big Sky,9
northern colorado,193,Big Sky,9
northern ill.,195,MAC,18
NIU,195,MAC,18
Northern Ill.,195,MAC,18
northern illinois,195,MAC,18
Northern Illinois,195,MAC,18
northern iowa,219,MVC,20
Northern Iowa,219,MVC,20
Northern Iowa,219,MVC,20
northern iowa,219,MVC,20
northern kentucky,196,Horizon,14
Northern Kentucky,196,Horizon,14
Northern Kentucky,196,Horizon,14
northern kentucky,196,Horizon,14
northern ky.,196,Horizon,14
Northern Ky.,196,Horizon,14
northern-ariz,218,Big Sky,9
Northern-Ariz,218,Big Sky,9
northern-arizona,218,Big Sky,9
Northern-Arizona,218,Big Sky,9
northern-colo,193,Big Sky,9
Northern-Colo,193,Big Sky,9
northern-colorado,193,Big Sky,9
Northern-Colorado,193,Big Sky,9
northern-ill,195,MAC,18
Northern-Ill,195,MAC,18
northern-illinois,195,MAC,18
Northern-Illinois,195,MAC,18
northern-iowa,219,MVC,20
Northern-Iowa,219,MVC,20
northern-kentucky,196,Horizon,14
Northern-Kentucky,196,Horizon,14
northern-ky,196,Horizon,14
Northern-Ky,196,Horizon,14
north-florida,215,A-Sun,5
North-Florida,215,A-Sun,5
north-texas,216,AAC,2
North-Texas,216,AAC,2
northwestern,220,Big 10,6
Northwestern,220,Big 10,6
Northwestern,220,Big 10,6
northwestern,220,Big 10,6
northwestern la,221,Southland,29
Northwestern La,221,Southland,29
northwestern st.,221,Southland,29
Northwestern St.,221,Southland,29
Northwestern St.,221,Southland,29
northwestern st.,221,Southland,29
northwestern state,221,Southland,29
Northwestern State,221,Southland,29
northwestern-st,221,Southland,29
Northwestern-St,221,Southland,29
northwestern-state,221,Southland,29
Northwestern-State,221,Southland,29
notre dame,222,ACC,3
Notre Dame,222,ACC,3
Notre Dame,222,ACC,3
notre dame,222,ACC,3
notre-dame,222,ACC,3
Notre-Dame,222,ACC,3
oakland,223,Horizon,14
Oakland,223,Horizon,14
Oakland,223,Horizon,14
oakland,223,Horizon,14
ohio,224,MAC,18
Ohio,224,MAC,18
Ohio,224,MAC,18
ohio,224,MAC,18
ohio st,225,Big 10,6
Ohio St,225,Big 10,6
ohio st.,225,Big 10,6
Ohio St.,225,Big 10,6
Ohio St.,225,Big 10,6
ohio st.,225,Big 10,6
ohio state,225,Big 10,6
Ohio State,225,Big 10,6
ohio-st,225,Big 10,6
Ohio-St,225,Big 10,6
ohio-state,225,Big 10,6
Ohio-State,225,Big 10,6
okla city,226,NA,22
Okla City,226,NA,22
oklahoma,227,Big 12,7
Oklahoma,227,Big 12,7
Oklahoma,227,Big 12,7
oklahoma,227,Big 12,7
oklahoma city,226,NA,22
Oklahoma City,226,NA,22
oklahoma st,228,Big 12,7
Oklahoma St,228,Big 12,7
oklahoma st.,228,Big 12,7
Oklahoma St.,228,Big 12,7
Oklahoma St.,228,Big 12,7
oklahoma st.,228,Big 12,7
oklahoma state,228,Big 12,7
Oklahoma State,228,Big 12,7
oklahoma-st,228,Big 12,7
Oklahoma-St,228,Big 12,7
oklahoma-state,228,Big 12,7
Oklahoma-State,228,Big 12,7
old dominion,229,Sunbelt,31
Old Dominion,229,Sunbelt,31
Old Dominion,229,Sunbelt,31
old dominion,229,Sunbelt,31
old-dominion,229,Sunbelt,31
Old-Dominion,229,Sunbelt,31
ole miss,178,SEC,27
Ole Miss,178,SEC,27
ole-miss,178,SEC,27
Ole-Miss,178,SEC,27
omaha,202,Summit,30
Omaha,202,Summit,30
oral roberts,230,Summit,30
Oral Roberts,230,Summit,30
Oral Roberts,230,Summit,30
oral roberts,230,Summit,30
oral-roberts,230,Summit,30
Oral-Roberts,230,Summit,30
oregon,231,Pac 12,25
Oregon,231,Pac 12,25
Oregon,231,Pac 12,25
oregon,231,Pac 12,25
oregon st,232,Pac 12,25
Oregon St,232,Pac 12,25
oregon st.,232,Pac 12,25
Oregon St.,232,Pac 12,25
Oregon St.,232,Pac 12,25
oregon st.,232,Pac 12,25
oregon state,232,Pac 12,25
Oregon State,232,Pac 12,25
oregon-st,232,Pac 12,25
Oregon-St,232,Pac 12,25
oregon-state,232,Pac 12,25
Oregon-State,232,Pac 12,25
pacific,233,WCC,34
Pacific,233,WCC,34
Pacific,233,WCC,34
pacific,233,WCC,34
penn,234,Ivy,16
Penn,234,Ivy,16
Penn,234,Ivy,16
penn,234,Ivy,16
penn st,235,Big 10,6
Penn St,235,Big 10,6
penn st.,235,Big 10,6
Penn St.,235,Big 10,6
Penn St.,235,Big 10,6
penn st.,235,Big 10,6
penn state,235,Big 10,6
Penn State,235,Big 10,6
penn-st,235,Big 10,6
Penn-St,235,Big 10,6
penn-state,235,Big 10,6
Penn-State,235,Big 10,6
pennsylvania,234,Ivy,16
Pennsylvania,234,Ivy,16
pepperdine,236,WCC,34
Pepperdine,236,WCC,34
pfw,135,Horizon,14
Pfw,135,Horizon,14
pitt,237,ACC,3
Pitt,237,ACC,3
pittsburgh,237,ACC,3
Pittsburgh,237,ACC,3
Pittsburgh,237,ACC,3
pittsburgh,237,ACC,3
portland,238,WCC,34
Portland,238,WCC,34
portland st,239,Big Sky,9
Portland St,239,Big Sky,9
portland st.,239,Big Sky,9
Portland St.,239,Big Sky,9
